id	filename	md5	size	state
852cded0-c1d6-4b03-87b1-618cee4e2d7f	852cded0-c1d6-4b03-87b1-618cee4e2d7f/TARGET-OS.5aad5584-3b16-50f2-9990-5d4487600493.ascat2.allelic_specific.seg.txt	8e5e9c8942b3f1924de586fe0b336d25	30683	validated
8be6cf94-1add-4c63-9b21-d4445f4262e1	8be6cf94-1add-4c63-9b21-d4445f4262e1/TARGET-OS.e78d00de-99f8-5d7e-ad68-32f1d87dd9d9.ascat2.allelic_specific.seg.txt	53abd32bd30a64288300c6333b617cdf	27670	validated
8cc196b1-c653-4349-a9e3-d41a78970ff5	8cc196b1-c653-4349-a9e3-d41a78970ff5/TARGET-OS.48e450a3-d303-5ed0-9c89-2f5d1640ab5d.ascat2.allelic_specific.seg.txt	db045e7f32ecab760db9151686ccb490	31913	validated
90a4b0b3-959b-44bf-95b3-41edbbdd6479	90a4b0b3-959b-44bf-95b3-41edbbdd6479/TARGET-OS.233d0185-2202-56aa-9474-c93ceeb27e16.ascat2.allelic_specific.seg.txt	d9e219f85519cb31bff4f6f938cb5437	7495	validated
933fefdd-c557-4499-bfc4-75f54821b844	933fefdd-c557-4499-bfc4-75f54821b844/TARGET-OS.f89e64ce-62dc-5283-9bb9-68d728c4aed4.ascat2.allelic_specific.seg.txt	a4670a35730db3be7f71b3d0b9d29ba6	14396	validated
99727b6d-d638-4cc8-a8d3-461a3511121d	99727b6d-d638-4cc8-a8d3-461a3511121d/TARGET-OS.e6deb34e-2573-54be-92f0-c2b593a0a081.ascat2.allelic_specific.seg.txt	4bc0b2a25499a52da27bf0fdd1f4404a	25766	validated
9a7d1ba9-eec4-457a-acc4-a16bf9bf0f35	9a7d1ba9-eec4-457a-acc4-a16bf9bf0f35/TARGET-OS.4c6fc317-871d-5fde-a76d-4fe0c94f1937.ascat2.allelic_specific.seg.txt	8225891f03432677025486cd03174f7c	21861	validated
a044a875-3afb-4ee1-a192-bc6384b9d099	a044a875-3afb-4ee1-a192-bc6384b9d099/TARGET-OS.a8440095-6fa0-5560-9f53-6b11eaf650fd.ascat2.allelic_specific.seg.txt	c6f680d1ac8b5a9942a9c419cc989ea0	14048	validated
a61db307-f202-4a02-a6fe-42090fffaa40	a61db307-f202-4a02-a6fe-42090fffaa40/TARGET-OS.dfe93ee0-d6d5-5cbf-985b-4d6011357785.ascat2.allelic_specific.seg.txt	3427f89171389279e24af6f8150e4830	18000	validated
a63210fd-584f-490b-8ae9-f8f398412508	a63210fd-584f-490b-8ae9-f8f398412508/TARGET-OS.b1e82ea6-0f9b-59da-95c5-1913a60d63d7.ascat2.allelic_specific.seg.txt	6b6bf1fb687365393d76c06f3cd3562e	36928	validated
a6c2864d-bf58-4a92-93f1-f478b8fe41a7	a6c2864d-bf58-4a92-93f1-f478b8fe41a7/TARGET-OS.c00798e9-eb10-5832-825e-b73ab02282b4.ascat2.allelic_specific.seg.txt	bd201f0768bd109044fb151bc5fac704	22919	validated
acc5fd69-ea8e-40d2-a77d-c36833ca7beb	acc5fd69-ea8e-40d2-a77d-c36833ca7beb/TARGET-OS.52ff6ae2-3d4b-5575-b2bc-9762ded1a324.ascat2.allelic_specific.seg.txt	aa3854008d9624c922ee6a9c3d996d40	24091	validated
b0fabbab-05dd-43eb-b15e-e79f4fd23468	b0fabbab-05dd-43eb-b15e-e79f4fd23468/TARGET-OS.ef282d52-f5c2-555b-8608-a75131da69bd.ascat2.allelic_specific.seg.txt	94e806c46826fd650f3f36175185d3f0	17297	validated
b6ec7e18-94ed-4939-8afc-00270730184d	b6ec7e18-94ed-4939-8afc-00270730184d/TARGET-OS.ff02292f-8eb8-543a-a453-d9e78eaf610e.ascat2.allelic_specific.seg.txt	764ebf82dd330d2f763c695361fadda4	17840	validated
b720429a-0a8f-4188-a041-95a509524a8d	b720429a-0a8f-4188-a041-95a509524a8d/TARGET-OS.f3f6eee9-1168-5dfb-a768-113ee687f38c.ascat2.allelic_specific.seg.txt	e8d9baba865b5bc5654d34fbd20f0970	18301	validated
b8234136-fa00-4ec6-a23a-2c44a6562857	b8234136-fa00-4ec6-a23a-2c44a6562857/TARGET-OS.c163a85d-4f6b-5b6a-9ef0-275763690707.ascat2.allelic_specific.seg.txt	3d1dfa357d9aa872af5078bdab17ff9b	21969	validated
ba3fb3c7-4beb-4d19-8a32-71084a8b222f	ba3fb3c7-4beb-4d19-8a32-71084a8b222f/TARGET-OS.adab2dc7-984f-5dd2-95a7-7f67b3d8b817.ascat2.allelic_specific.seg.txt	e00df4f618efaf738ff1c81080bcfb2d	11811	validated
bb795e47-2c84-4b0d-8e49-bd8d8cc753b1	bb795e47-2c84-4b0d-8e49-bd8d8cc753b1/TARGET-OS.fff431af-69ad-5294-b478-69c2c2fc5650.ascat2.allelic_specific.seg.txt	af9137f682bc055e5938b6832408eafd	29214	validated
bbae94e2-6bc4-4e3c-9c0f-241b54c75a55	bbae94e2-6bc4-4e3c-9c0f-241b54c75a55/TARGET-OS.fb1a4be5-55b5-506d-9c92-88e202e19aac.ascat2.allelic_specific.seg.txt	fa824d9e2357c0b359ec26d29fccaba1	35439	validated
bec47d1e-1afa-4fa9-9db1-cbc6cd8dd858	bec47d1e-1afa-4fa9-9db1-cbc6cd8dd858/TARGET-OS.c63f1c6d-d974-556b-9873-c393e0de54c0.ascat2.allelic_specific.seg.txt	7c8f4f16b97963da95bd5401aca02c24	20265	validated
bfcd6637-ed34-45a1-9e7b-fbab4534cf04	bfcd6637-ed34-45a1-9e7b-fbab4534cf04/TARGET-OS.401c5832-fd22-5a6f-94e3-fb074804c86a.ascat2.allelic_specific.seg.txt	76eab0ae6618ac5eef708d6ab82445b4	34661	validated
c1a02a99-ef38-42b3-93b1-e1baefd71a14	c1a02a99-ef38-42b3-93b1-e1baefd71a14/TARGET-OS.d6386fbe-ce13-5efc-acec-5b793de3af72.ascat2.allelic_specific.seg.txt	3beb75038b892e6a827b7f6d4e524519	22681	validated
c7342fdf-e7d6-4d09-835d-2a2763585bbd	c7342fdf-e7d6-4d09-835d-2a2763585bbd/TARGET-OS.7affb496-0c65-53bc-97e6-798802c9251a.ascat2.allelic_specific.seg.txt	aa6c182decbbe3653ae4c06390dfb9d8	46729	validated
ca0b6f59-8b54-41f8-a58c-f233a57b6ccd	ca0b6f59-8b54-41f8-a58c-f233a57b6ccd/TARGET-OS.e8f4c3fd-d731-5996-9ccc-34edf2fdb26c.ascat2.allelic_specific.seg.txt	6e102433a0491f1cdbf06d77bc54347d	23853	validated
